Id,Weekly_Sales
1_21_2012-12-07,8947.04856905944
1_21_2012-12-14,10041.8709923194
1_21_2012-12-21,12133.3681796018
1_21_2012-12-28,9200.03291743249
1_21_2013-01-04,6663.05746071992
1_21_2013-01-11,6700.56066008406
1_21_2013-01-18,6621.47384842586
1_21_2013-01-25,6482.02508024477
1_21_2013-02-01,7392.92886624969
1_21_2013-02-08,7846.41759704987
1_21_2013-02-15,8162.57887166503
1_21_2013-02-22,7494.3302512779
1_21_2013-03-01,8454.36928066608
1_21_2013-03-08,7435.17770182316
1_21_2013-03-15,7574.96218133455
1_21_2013-03-22,7066.32449562913
1_21_2013-03-29,7735.25972683817
1_21_2013-04-05,8584.97264496317
1_21_2013-04-12,7418.8573038214
1_21_2013-04-19,7103.93719314307
1_21_2013-04-26,7226.54164564664
1_21_2013-05-03,7737.20562719665
1_21_2013-05-10,6862.18602585814
1_21_2013-05-17,6667.81929624632
1_21_2013-05-24,6537.69226442172
1_21_2013-05-31,6746.55380146827
1_21_2013-06-07,7025.75616376477
1_21_2013-06-14,6863.78636557229
1_21_2013-06-21,7095.29958292112
1_21_2013-06-28,6394.05425356252
1_21_2013-07-05,6906.87599133825
1_21_2013-07-12,6537.71344354465
1_21_2013-07-19,6457.83213003364
1_21_2013-07-26,6666.18955870027
1_22_2012-11-02,8786.5579482588
1_22_2012-11-09,8451.23898241326
1_22_2012-11-16,7809.78442067035
1_22_2012-11-23,17066.6062578101
1_22_2012-11-30,8430.94190462736
1_22_2012-12-07,9209.25013538311
1_22_2012-12-14,10613.8683985181
1_22_2012-12-21,14603.3467313054
1_22_2012-12-28,13145.2189431134
1_22_2013-01-04,8846.80821362919
1_22_2013-01-11,7091.02448724629
1_22_2013-01-18,6964.96977172512
1_22_2013-01-25,6733.84026935886
1_22_2013-02-01,10913.1868209143
1_22_2013-02-08,12672.1463977222
1_22_2013-02-15,12315.5402822746
1_22_2013-02-22,10265.5565466215
1_22_2013-03-01,10121.1607224908
1_22_2013-03-08,9883.60789711986
1_22_2013-03-15,9292.25325310889
1_22_2013-03-22,7495.70398350266
1_22_2013-03-29,7562.36509841741
1_22_2013-04-05,7526.83085809247
1_22_2013-04-12,6372.98070327568
1_22_2013-04-19,7155.97185957866
1_22_2013-04-26,6124.7294717598
1_22_2013-05-03,7059.79397532602
1_22_2013-05-10,6403.81166474679
1_22_2013-05-17,6371.78639370977
1_22_2013-05-24,5908.61670085248
1_22_2013-05-31,6093.50867423071
1_22_2013-06-07,6310.08145646334
1_22_2013-06-14,6526.0054721402
1_22_2013-06-21,6352.20220989908
1_22_2013-06-28,6637.83259775526
1_22_2013-07-05,7458.11951432815
1_22_2013-07-12,6944.11324867822
1_22_2013-07-19,7289.23026405901
1_22_2013-07-26,7140.33722547567
1_23_2012-11-02,24427.4311788771
1_23_2012-11-09,21743.9373928879
1_23_2012-11-16,20128.6330982334
1_23_2012-11-23,28369.127743205
1_23_2012-11-30,24799.2213384397
1_23_2012-12-07,30652.6461188567
1_23_2012-12-14,33489.2480270477
1_23_2012-12-21,46524.5490799843
1_23_2012-12-28,34685.449505969
1_23_2013-01-04,15633.5864782782
1_23_2013-01-11,15098.165301042
1_23_2013-01-18,14610.6230529507
1_23_2013-01-25,15203.669608158
1_23_2013-02-01,20554.6815436988
1_23_2013-02-08,23157.3885846266
1_23_2013-02-15,24065.7324826449
1_23_2013-02-22,19571.6748576735
1_23_2013-03-01,21583.868752512
1_23_2013-03-08,21075.0856759898
1_23_2013-03-15,21024.6628648742
1_23_2013-03-22,19931.1382445617
1_23_2013-03-29,20029.0564990019
1_23_2013-04-05,21640.2841165406
1_23_2013-04-12,19785.4536239527
1_23_2013-04-19,20041.1953759617
1_23_2013-04-26,19021.6521627396
1_23_2013-05-03,20554.2168148212
1_23_2013-05-10,20502.8258894509
1_23_2013-05-17,19114.0191369672
1_23_2013-05-24,20704.9516985414
1_23_2013-05-31,22641.2574382608
1_23_2013-06-07,23221.3888529895
1_23_2013-06-14,25086.9499942111
1_23_2013-06-21,26253.4919196409
1_23_2013-06-28,21183.2751489013
1_23_2013-07-05,22179.3179993078
1_23_2013-07-12,19054.316267528
1_23_2013-07-19,19179.4054439489
1_23_2013-07-26,18053.646199786
1_24_2012-11-02,7157.79102907154
1_24_2012-11-09,6403.32006559541
1_24_2012-11-16,5665.46189201428
1_24_2012-11-23,10342.6631339377
1_24_2012-11-30,7458.50595526556
1_24_2012-12-07,10242.1624001156
1_24_2012-12-14,11883.0758626576
1_24_2012-12-21,13659.7281685185
1_24_2012-12-28,8658.62236953357
1_24_2013-01-04,4070.02231494652
1_24_2013-01-11,3629.12593968478
1_24_2013-01-18,3817.08488314622
1_24_2013-01-25,3887.13690607754
1_24_2013-02-01,6492.24084617019
1_24_2013-02-08,7345.49278644264
1_24_2013-02-15,6901.01233557739
1_24_2013-02-22,5700.30560454625
1_24_2013-03-01,6183.07685327995
1_24_2013-03-08,5441.57667285899
1_24_2013-03-15,5584.88866399047
1_24_2013-03-22,5346.94451704434
1_24_2013-03-29,5325.6450628513
1_24_2013-04-05,6549.34633095122
1_24_2013-04-12,5204.96212478248
1_24_2013-04-19,5009.33362979535
1_24_2013-04-26,4083.55016564563
1_24_2013-05-03,4482.5415931429
1_24_2013-05-10,4254.99359486121
1_24_2013-05-17,4119.82182395224
1_24_2013-05-24,4463.25229401559
1_24_2013-05-31,4233.14417541064
1_24_2013-06-07,4596.4594266726
1_24_2013-06-14,4392.4457647659
1_24_2013-06-21,4536.49497971913
1_24_2013-06-28,4753.27083106692
1_24_2013-07-05,5151.46271079476
1_24_2013-07-12,4886.7316851424
1_24_2013-07-19,5003.13189306428
1_24_2013-07-26,5780.87116551624
1_25_2012-11-02,11185.2481427069
1_25_2012-11-09,10700.7854236672
1_25_2012-11-16,9409.74505726418
1_25_2012-11-23,11202.7267727325
1_25_2012-11-30,10891.9790099238
1_25_2012-12-07,11818.379423816
1_25_2012-12-14,12644.8211283319
1_25_2012-12-21,15247.138809226
1_25_2012-12-28,11647.062802682
1_25_2013-01-04,7373.08181341129
1_25_2013-01-11,6950.78662397845
1_25_2013-01-18,6707.26858364615
1_25_2013-01-25,7791.72462411723
1_25_2013-02-01,9679.17323434046
1_25_2013-02-08,10770.5345643326
1_25_2013-02-15,11352.8905111511
1_25_2013-02-22,10502.8239586032
1_25_2013-03-01,11245.2122711893
1_25_2013-03-08,10760.5935587163
1_25_2013-03-15,12323.6635106535
1_25_2013-03-22,11249.0282265694
1_25_2013-03-29,11775.8703658344
1_25_2013-04-05,12738.5653838217
1_25_2013-04-12,11399.2677648803
1_25_2013-04-19,10805.000563189
1_25_2013-04-26,10811.2861999084
1_25_2013-05-03,11151.1832089959
1_25_2013-05-10,10975.5282534362
1_25_2013-05-17,10331.5209141178
1_25_2013-05-24,10186.5154151616
1_25_2013-05-31,11721.1285415031
1_25_2013-06-07,11483.3910816402
1_25_2013-06-14,10738.3937350945
1_25_2013-06-21,10329.5673422045
1_25_2013-06-28,10010.6894028941
1_25_2013-07-05,10492.7973934581
1_25_2013-07-12,8826.31598180502
1_25_2013-07-19,9179.39710946933
1_25_2013-07-26,8509.99779294038
1_26_2012-11-02,9745.98918936689
1_26_2012-11-09,7408.46486682416
1_26_2012-11-16,5801.96394324031
1_26_2012-11-23,8125.44306452405
1_26_2012-11-30,7285.33473076316
1_26_2012-12-07,8534.97980116856
1_26_2012-12-14,9152.47154297412
1_26_2012-12-21,10648.0433723986
1_26_2012-12-28,7234.53195245403
1_26_2013-01-04,3206.006767273
1_26_2013-01-11,4161.99898554736
1_26_2013-01-18,4345.87932705146
1_26_2013-01-25,4854.93269828739
1_26_2013-02-01,6941.54072801605
1_26_2013-02-08,7934.94531115023
1_26_2013-02-15,7722.85270138982
1_26_2013-02-22,7023.55825444773
1_26_2013-03-01,7625.24381758617
1_26_2013-03-08,6999.20576834724
1_26_2013-03-15,7130.06016268282
1_26_2013-03-22,5988.01114733148
1_26_2013-03-29,6449.85322190197
1_26_2013-04-05,7302.18517676048
1_26_2013-04-12,6055.84046488364
1_26_2013-04-19,6220.85855837287
1_26_2013-04-26,5509.30027475781
1_26_2013-05-03,5876.67892953656
1_26_2013-05-10,5044.89411228862
1_26_2013-05-17,5240.22588541832
1_26_2013-05-24,5355.26256271484
1_26_2013-05-31,5427.63826952553
1_26_2013-06-07,5304.42007555414
1_26_2013-06-14,5244.26732349968
1_26_2013-06-21,5159.97385843708
1_26_2013-06-28,5109.49936033426
1_26_2013-07-05,5127.2124528919
1_26_2013-07-12,4312.85425917667
1_26_2013-07-19,4764.10055229648
1_26_2013-07-26,4014.60256908941
1_27_2012-11-02,2274.7352315308
1_27_2012-11-09,2194.83402257349
1_27_2012-11-16,1834.79151908337
1_27_2012-11-23,2253.8315202914
1_27_2012-11-30,2078.86085233161
1_27_2012-12-07,2767.43216106428
1_27_2012-12-14,3923.06483739836
1_27_2012-12-21,4990.46889849659
1_27_2012-12-28,3521.84136171489
1_27_2013-01-04,1742.63393146114
1_27_2013-01-11,1605.47470338649
1_27_2013-01-18,1594.09140738393
1_27_2013-01-25,1557.54407635439
1_27_2013-02-01,2044.82990926786
1_27_2013-02-08,2242.14998107595
1_27_2013-02-15,2142.68893542914
1_27_2013-02-22,1841.57197597491
1_27_2013-03-01,1816.92461973371
1_27_2013-03-08,1650.69533441346
1_27_2013-03-15,1640.93214870764
1_27_2013-03-22,1364.13618563112
1_27_2013-03-29,1368.04759109367
1_27_2013-04-05,1288.36644614982
1_27_2013-04-12,1186.0375357494
1_27_2013-04-19,1124.69938776026
1_27_2013-04-26,1199.8905386999
1_27_2013-05-03,1198.41292740504
1_27_2013-05-10,1181.51460020041
1_27_2013-05-17,1146.73649990209
1_27_2013-05-24,1047.63792203653
1_27_2013-05-31,1068.25104562863
1_27_2013-06-07,1222.24412353703
1_27_2013-06-14,1099.48769300339
1_27_2013-06-21,1068.94754067325
1_27_2013-06-28,947.886607571106
1_27_2013-07-05,969.203570860296
1_27_2013-07-12,1040.75734760823
1_27_2013-07-19,1151.0303340781
1_27_2013-07-26,1078.24622794617
1_28_2012-11-02,948.541542995539
1_28_2012-11-09,675.022096794528
1_28_2012-11-16,610.57837586219
1_28_2012-11-23,550.549812197646
1_28_2012-11-30,730.741005136426
1_28_2012-12-07,790.506199779451
1_28_2012-12-14,849.178945275818
1_28_2012-12-21,863.218171505443
1_28_2012-12-28,594.953141894632
1_28_2013-01-04,587.038394015697
1_28_2013-01-11,547.65306938644
1_28_2013-01-18,611.954324378036
1_28_2013-01-25,593.303418235958
1_28_2013-02-01,582.888422994407
1_28_2013-02-08,748.227240864426
1_28_2013-02-15,748.516212237258
1_28_2013-02-22,634.347048076373
1_28_2013-03-01,615.763074176911
1_28_2013-03-08,580.4643248804
1_28_2013-03-15,563.496963617161
1_28_2013-03-22,506.71960102951
1_28_2013-03-29,505.399330838125
1_28_2013-04-05,564.932837118392
1_28_2013-04-12,460.615165946914
1_28_2013-04-19,555.452972505374
1_28_2013-04-26,476.29113808139
1_28_2013-05-03,499.454247265681
1_28_2013-05-10,481.781628152591
1_28_2013-05-17,482.089683145097
1_28_2013-05-24,383.683133036414
1_28_2013-05-31,389.205914631167
1_28_2013-06-07,418.032562753479
1_28_2013-06-14,342.893036629706
1_28_2013-06-21,331.747879167916
1_28_2013-06-28,344.731256899547
1_28_2013-07-05,318.414271601322
1_28_2013-07-12,343.803153905092
1_28_2013-07-19,299.5967832452
1_28_2013-07-26,324.404293053591
1_29_2012-11-02,4639.59912874408
1_29_2012-11-09,4575.26992519665
1_29_2012-11-16,4014.45683955256
1_29_2012-11-23,5788.8661101444
1_29_2012-11-30,5114.86956338858
1_29_2012-12-07,6150.22767047503
1_29_2012-12-14,7513.44186074442
1_29_2012-12-21,10999.131640552
1_29_2012-12-28,8847.30748799412
1_29_2013-01-04,4160.68766165146
1_29_2013-01-11,3816.78009470726
1_29_2013-01-18,3913.46480618687
1_29_2013-01-25,3629.57559646698
1_29_2013-02-01,5843.02769937748
1_29_2013-02-08,6803.76278561962
1_29_2013-02-15,7031.92581433795
1_29_2013-02-22,4808.74581225048
1_29_2013-03-01,5206.4544514845
1_29_2013-03-08,4301.23317215461
1_29_2013-03-15,4360.14449421983
1_29_2013-03-22,3979.27073837163
1_29_2013-03-29,3791.10496211838
1_29_2013-04-05,3875.16880732956
1_29_2013-04-12,3481.53143533483
1_29_2013-04-19,3536.47468326057
1_29_2013-04-26,3749.55857582673
1_29_2013-05-03,4497.28661136375
1_29_2013-05-10,4556.12891656302
1_29_2013-05-17,3928.09663342567
1_29_2013-05-24,3295.58662887027
1_29_2013-05-31,3380.10246352003
1_29_2013-06-07,3622.48841228953
1_29_2013-06-14,3600.79697944871
1_29_2013-06-21,3490.17221066613
1_29_2013-06-28,3588.5775162413
1_29_2013-07-05,3864.42173829222
1_29_2013-07-12,3564.72919532788
1_29_2013-07-19,3648.24003774152
1_29_2013-07-26,3182.62884313026
1_30_2012-11-02,2260.8413964016
1_30_2012-11-09,2332.29301431812
1_30_2012-11-16,2264.77112654879
1_30_2012-11-23,2701.38745636228
1_30_2012-11-30,2264.57125424784
1_30_2012-12-07,2299.19656183748
1_30_2012-12-14,2448.67585825854
1_30_2012-12-21,2773.38776880332
1_30_2012-12-28,2476.73907726715
1_30_2013-01-04,2315.33049370849
1_30_2013-01-11,1911.30177405578
1_30_2013-01-18,2205.78654670043
1_30_2013-01-25,2306.06455193353
1_30_2013-02-01,3335.49688221357
1_30_2013-02-08,4224.16820519247
1_30_2013-02-15,4188.2885972492
1_30_2013-02-22,3739.79142780709
1_30_2013-03-01,3979.96954504813
1_30_2013-03-08,3866.38689273802
1_30_2013-03-15,4121.45911896078
1_30_2013-03-22,3653.94301593752
1_30_2013-03-29,3627.32969483916
1_30_2013-04-05,3642.01088625652
1_30_2013-04-12,3452.31475601762
1_30_2013-04-19,3598.88001109376
1_30_2013-04-26,3178.4665917362
1_30_2013-05-03,3647.74211145096
1_30_2013-05-10,3197.16549259175
1_30_2013-05-17,3348.21721697523
1_30_2013-05-24,3245.3929157772
1_30_2013-05-31,3393.96385278895
1_30_2013-06-07,3425.66655423182
1_30_2013-06-14,3230.37261901131
1_30_2013-06-21,3424.73868501553
1_30_2013-06-28,3307.02707221989
1_30_2013-07-05,3354.04255597389
1_30_2013-07-12,3208.38706799593
1_30_2013-07-19,3373.5483144737
1_30_2013-07-26,3005.20317538446
1_31_2012-11-02,1587.33738296755
1_31_2012-11-09,1812.52299607257
1_31_2012-11-16,1610.90912984901
1_31_2012-11-23,1358.76955294529
1_31_2012-11-30,2337.00104008648
1_31_2012-12-07,3631.49650591008
1_31_2012-12-14,3761.28637341975
1_31_2012-12-21,3796.21587385372
1_31_2012-12-28,2622.21857403413
1_31_2013-01-04,1218.48564875942
1_31_2013-01-11,1268.40842323819
1_31_2013-01-18,1133.49829769532
1_31_2013-01-25,1673.01212265324
1_31_2013-02-01,2012.16418612774
1_31_2013-02-08,1922.38199154077
1_31_2013-02-15,2241.10907728967
1_31_2013-02-22,2151.47827849323
1_31_2013-03-01,1989.97060191463
1_31_2013-03-08,2046.94928493744
1_31_2013-03-15,2039.03794330199
1_31_2013-03-22,1920.55190733674
1_31_2013-03-29,1532.68008968976
1_31_2013-04-05,1599.65157687701
1_31_2013-04-12,1465.80878880651
1_31_2013-04-19,1502.45075293613
1_31_2013-04-26,1295.3066206394
1_31_2013-05-03,1533.57808667963
1_31_2013-05-10,1901.64881848064
1_31_2013-05-17,1454.61940061244
1_31_2013-05-24,1277.59818251846
1_31_2013-05-31,1336.94394730927
1_31_2013-06-07,1601.24393535947
1_31_2013-06-14,1436.73527050424
1_31_2013-06-21,1330.71278737073
1_31_2013-06-28,1305.95857503323
1_31_2013-07-05,1535.3962603225
1_31_2013-07-12,2458.96898706023
1_31_2013-07-19,2654.27154500768
1_31_2013-07-26,3062.76499361563
1_32_2012-11-02,6716.48206231062
1_32_2012-11-09,6274.01402547449
1_32_2012-11-16,6352.85956673512
1_32_2012-11-23,10444.766150509
1_32_2012-11-30,8073.62759210534
1_32_2012-12-07,10268.2095519656
1_32_2012-12-14,14386.9818647475
1_32_2012-12-21,28197.8711448099
1_32_2012-12-28,21575.7784538224
1_32_2013-01-04,5212.86476240837
1_32_2013-01-11,4590.25139017718
1_32_2013-01-18,4617.70521347266
1_32_2013-01-25,4746.42148113561
1_32_2013-02-01,7921.834632545
1_32_2013-02-08,12727.2352352952
1_32_2013-02-15,22090.2526967267
1_32_2013-02-22,8068.49212629337
1_32_2013-03-01,7266.96264591545
1_32_2013-03-08,7105.64533758993
1_32_2013-03-15,6844.71673180499
1_32_2013-03-22,5901.41311471713
1_32_2013-03-29,5365.39099526652
1_32_2013-04-05,6575.7031695387
1_32_2013-04-12,6306.97018697355
1_32_2013-04-19,6423.56339180619
1_32_2013-04-26,5738.95840064945
1_32_2013-05-03,8569.58001439266
1_32_2013-05-10,12005.5154966085
1_32_2013-05-17,9960.49892993976
1_32_2013-05-24,6519.74038652645
1_32_2013-05-31,6488.66873851465
1_32_2013-06-07,6542.13942439392
1_32_2013-06-14,6431.34717015975
1_32_2013-06-21,7337.31159887039
1_32_2013-06-28,6061.23885332193
1_32_2013-07-05,7005.38669489259
1_32_2013-07-12,6062.61298698952
1_32_2013-07-19,5952.49487943534
1_32_2013-07-26,5646.18127626586
1_33_2012-11-02,7257.41782290506
1_33_2012-11-09,6236.53417097033
1_33_2012-11-16,5556.68912085711
1_33_2012-11-23,10807.8481337296
1_33_2012-11-30,7651.61986096829
1_33_2012-12-07,9308.8047814438
1_33_2012-12-14,10735.4415644003
1_33_2012-12-21,13701.1376023642
1_33_2012-12-28,9372.80274064312
1_33_2013-01-04,4125.76424937726
1_33_2013-01-11,4022.50930659681
1_33_2013-01-18,3690.47478896874
1_33_2013-01-25,4109.28134214553
1_33_2013-02-01,6275.96825480194
1_33_2013-02-08,7120.29077051364
1_33_2013-02-15,6878.22893012781
1_33_2013-02-22,5700.02823682425
1_33_2013-03-01,5892.87295356574
1_33_2013-03-08,5314.37677639504
1_33_2013-03-15,5482.53829123721
1_33_2013-03-22,5028.63181577288
1_33_2013-03-29,5314.35492995039
1_33_2013-04-05,6477.39312844495
1_33_2013-04-12,5483.32725367563
1_33_2013-04-19,5403.56509029933
1_33_2013-04-26,4851.46138772886
1_33_2013-05-03,4633.16866689405
1_33_2013-05-10,4652.68591742633
1_33_2013-05-17,4594.571284267
1_33_2013-05-24,4904.58344755246
1_33_2013-05-31,5544.01464478295
1_33_2013-06-07,5114.98914240253
1_33_2013-06-14,5145.85060459234
1_33_2013-06-21,5185.43017282463
1_33_2013-06-28,5520.98794850026
1_33_2013-07-05,5741.37251430984
1_33_2013-07-12,5361.58964747918
1_33_2013-07-19,6034.67403108585
1_33_2013-07-26,6356.46197394705
1_34_2012-11-02,13053.5375318061
1_34_2012-11-09,12940.4320852712
1_34_2012-11-16,11394.751790444
1_34_2012-11-23,13693.4710277771
1_34_2012-11-30,12791.2867069595
1_34_2012-12-07,14406.626239418
1_34_2012-12-14,15514.6144766942
1_34_2012-12-21,17887.8117793958
1_34_2012-12-28,14191.8590697403
1_34_2013-01-04,9729.97898178399
1_34_2013-01-11,9507.94213487399
1_34_2013-01-18,9101.87071987324
1_34_2013-01-25,9233.19971526679
1_34_2013-02-01,12005.9529871124
1_34_2013-02-08,13652.4065851357
1_34_2013-02-15,13912.9597577262
1_34_2013-02-22,13236.650808466
1_34_2013-03-01,14317.6337709284
1_34_2013-03-08,13520.5999684968
1_34_2013-03-15,14245.44611826
1_34_2013-03-22,12880.8440236273
1_34_2013-03-29,13481.3227298329
1_34_2013-04-05,15595.2813676567
1_34_2013-04-12,14345.4371178665
1_34_2013-04-19,14095.0694060589
1_34_2013-04-26,14242.2040929059
1_34_2013-05-03,14458.3182422861
1_34_2013-05-10,14582.3249438491
1_34_2013-05-17,14501.0355350409
1_34_2013-05-24,14277.6364237917
1_34_2013-05-31,14688.6444674171
1_34_2013-06-07,14965.94339781
1_34_2013-06-14,13449.0092769793
1_34_2013-06-21,12234.2105121492
1_34_2013-06-28,13172.7589227666
1_34_2013-07-05,13725.949879364
1_34_2013-07-12,11655.1438527971
1_34_2013-07-19,10624.1483571282
1_34_2013-07-26,10800.6870444742
1_35_2012-11-02,2292.4356393243
1_35_2012-11-09,2218.12047194585
1_35_2012-11-16,2296.36367592483
1_35_2012-11-23,2201.66888216225
1_35_2012-11-30,2186.20752337065
1_35_2012-12-07,2438.02600481559
1_35_2012-12-14,2604.92252797262
1_35_2012-12-21,3248.03592655369
1_35_2012-12-28,2668.77381837756
1_35_2013-01-04,1351.70775598501
1_35_2013-01-11,1438.5446062543
1_35_2013-01-18,1376.90100428856
1_35_2013-01-25,1596.83986602588
1_35_2013-02-01,2138.01266363422
1_35_2013-02-08,2720.55656233677
1_35_2013-02-15,2621.62708797015
1_35_2013-02-22,2424.64842390308
1_35_2013-03-01,2468.59966124957
1_35_2013-03-08,2343.24815881473
1_35_2013-03-15,2663.97782410684
1_35_2013-03-22,2170.36861111368
1_35_2013-03-29,2330.46003594052
1_35_2013-04-05,2824.33063694836
1_35_2013-04-12,2756.05815822591
1_35_2013-04-19,2549.98253452122
1_35_2013-04-26,2618.08829468598
1_35_2013-05-03,2763.99133948079
1_35_2013-05-10,2936.83766544864
1_35_2013-05-17,2736.53563914666
1_35_2013-05-24,2464.83292437219
1_35_2013-05-31,2712.02682770528
1_35_2013-06-07,2599.4092547966
1_35_2013-06-14,2363.30895032585
1_35_2013-06-21,2223.41189852309
1_35_2013-06-28,2344.2013804703
1_35_2013-07-05,2262.59292685086
1_35_2013-07-12,1825.30069771834
1_35_2013-07-19,1908.54582280828
1_35_2013-07-26,1542.9998538309
1_36_2012-11-02,1623.20290347394
1_36_2012-11-09,1209.96493107767
1_36_2012-11-16,952.640895836499
1_36_2012-11-23,1454.04525948069
1_36_2012-11-30,1614.56295807397
1_36_2012-12-07,2168.19919630695
1_36_2012-12-14,2193.00278650152
1_36_2012-12-21,3014.15256508125
1_36_2012-12-28,2372.38130195149
1_36_2013-01-04,692.68963820377
1_36_2013-01-11,664.50414015058
1_36_2013-01-18,544.426362867607
1_36_2013-01-25,604.338830678675
1_36_2013-02-01,1227.85210016823
1_36_2013-02-08,1387.89435844789
1_36_2013-02-15,879.138616657672
1_36_2013-02-22,749.218851233802
1_36_2013-03-01,894.284819988598
1_36_2013-03-08,1072.78853536211
1_36_2013-03-15,1613.49916592987
1_36_2013-03-22,1209.45755129648
1_36_2013-03-29,1313.63989086232
1_36_2013-04-05,1579.88418446882
1_36_2013-04-12,1123.24611123994
1_36_2013-04-19,896.015028658697
1_36_2013-04-26,1051.38492876124
1_36_2013-05-03,1158.88831981906
1_36_2013-05-10,1516.89916976635
1_36_2013-05-17,1773.45780095845
1_36_2013-05-24,3156.35171559412
1_36_2013-05-31,4933.90992467242
1_36_2013-06-07,3681.76003678581
1_36_2013-06-14,3315.75794205465
1_36_2013-06-21,2871.86253098512
1_36_2013-06-28,3017.76729307035
1_36_2013-07-05,2764.22454121255
1_36_2013-07-12,1520.21358264252
1_36_2013-07-19,1122.81852515084
1_36_2013-07-26,982.716902733117
1_37_2012-11-02,2883.80406647968
1_37_2012-11-09,2955.64187173088
1_37_2012-11-16,2672.63041049916
1_37_2012-11-23,2513.45016902068
1_37_2012-11-30,2488.17370000939
1_37_2012-12-07,2438.4967053844
1_37_2012-12-14,2452.22328326418
1_37_2012-12-21,2695.37733504207
1_37_2012-12-28,2350.00089556555
1_37_2013-01-04,2535.25990917847
1_37_2013-01-11,2538.61323075591
1_37_2013-01-18,2364.40391842421
1_37_2013-01-25,2201.00106666838
1_37_2013-02-01,3036.92271121907
1_37_2013-02-08,3452.90850888966
1_37_2013-02-15,3608.92234104737
1_37_2013-02-22,3083.04897148736
1_37_2013-03-01,3204.39029070459
1_37_2013-03-08,3169.74296616468
1_37_2013-03-15,2741.72102303855
1_37_2013-03-22,2518.20768143524
